time,date,year,month,month,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,country,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1987-07-24T03:00:07.880Z,1987-07-24,1987,07,1987-07,-35.679,144.486,10,2.8,ml,,,,0.7,us,usp00036wx,2014-11-07T00:40:41.924Z,New South Wales, Australia,earthquake,,,,,reviewed,us,bfd
1987-01-30T17:42:49.700Z,1987-01-30,1987,01,1987-01,-19.941,133.692,10,4.3,mb,,,,1.4,us,usp000321j,2014-11-07T00:39:41.650Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1987-01-09T11:27:12.680Z,1987-01-09,1987,01,1987-01,-20.11,133.636,5,5.4,mw,,,,1.1,us,usp00031hu,2016-11-09T21:37:57.372Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,hrv
1987-01-09T01:02:49.310Z,1987-01-09,1987,01,1987-01,-19.887,133.684,10,4.1,mb,,,,1,us,usp00031he,2014-11-07T00:39:38.418Z,Northern Territory, Australia,earthquake,,,,6,reviewed,us,us
1987-01-08T02:38:03.190Z,1987-01-08,1987,01,1987-01,-19.952,133.693,10,4.5,mb,,,,1.2,us,usp00031g7,2014-11-07T00:39:38.049Z,Northern Territory, Australia,earthquake,,,,7,reviewed,us,us
1987-01-07T20:01:52.220Z,1987-01-07,1987,01,1987-01,-19.973,133.898,10,5.2,mb,,,,1.2,us,usp00031fw,2020-08-28T20:53:46.566Z,Northern Territory, Australia,earthquake,,,,12,reviewed,us,us
1987-01-05T14:09:43.620Z,1987-01-05,1987,01,1987-01,-19.924,133.763,10,3.5,mb,,,,1.1,us,usp00031dy,2014-11-07T00:39:37.156Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1987-01-05T14:05:22.160Z,1987-01-05,1987,01,1987-01,-19.994,133.713,10,4.4,mb,,,,1.5,us,usp00031dx,2014-11-07T00:39:37.146Z,Northern Territory, Australia,earthquake,,,,5,reviewed,us,us
1986-09-22T14:21:43.500Z,1986-09-22,1986,09,1986-09,-34.267,145.575,10,3,mb,,,,0.7,us,usp0002y9e,2014-11-07T00:39:02.217Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1986-07-14T10:36:40.140Z,1986-07-14,1986,07,1986-07,-35.99,144.238,10,3.3,ml,,,,0.1,us,usp0002w11,2014-11-07T00:38:41.587Z,New South Wales, Australia,earthquake,,,,,reviewed,us,stk
1986-04-24T04:43:48.110Z,1986-04-24,1986,04,1986-04,-36.104,143.411,33,3.2,ml,,,,0.6,us,usp0002t58,2014-11-07T00:38:15.445Z,Victoria, Australia,earthquake,,,,,reviewed,us,too
1986-04-14T19:32:41.390Z,1986-04-14,1986,04,1986-04,-24.845,131.218,10,3.6,ml,,,,1.3,us,usp0002sx2,2014-11-07T00:38:13.382Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,asp
1986-04-10T18:53:04.220Z,1986-04-10,1986,04,1986-04,-35.756,144.777,10,4.4,ml,,,,0.8,us,usp0002stz,2014-11-07T00:38:12.553Z,New South Wales, Australia,earthquake,,,,,reviewed,us,riv
1985-09-22T09:47:47.720Z,1985-09-22,1985,09,1985-09,-30.264,141.472,33,3.3,ml,,,,1.2,us,usp0002k04,2014-11-07T00:37:12.009Z,New South Wales, Australia,earthquake,,,,,reviewed,us,cms
1985-08-20T06:55:38.490Z,1985-08-20,1985,08,1985-08,-30.207,150.263,10,3.9,ml,,,,1.2,us,usp0002hy3,2014-11-07T00:37:02.052Z,New South Wales, Australia,earthquake,,,,,reviewed,us,rmq
1985-08-12T07:02:11.310Z,1985-08-12,1985,08,1985-08,-28.747,149.309,33,4.4,ml,,,,1.4,us,usp0002hn1,2014-11-07T00:37:00.483Z,Queensland, Australia,earthquake,,,,,reviewed,us,riv
1985-08-05T08:38:46.370Z,1985-08-05,1985,08,1985-08,-36.582,147.468,33,3.4,mb,,,,1.1,us,usp0002hde,2014-11-07T00:36:58.049Z,Victoria, Australia,earthquake,,,,1,reviewed,us,us
1985-06-11T05:01:51.930Z,1985-06-11,1985,06,1985-06,-36.004,143.363,33,2.8,ml,,,,0.5,us,usp0002fr8,2014-11-07T00:36:43.339Z,Victoria, Australia,earthquake,,,,,reviewed,us,too
1985-06-03T12:34:06.980Z,1985-06-03,1985,06,1985-06,-11.943,134.982,33,3.9,mb,,,,0.9,us,usp0002ffx,2014-11-07T00:36:41.439Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1984-10-30T06:29:48.710Z,1984-10-30,1984,10,1984-10,-26.374,151.893,33,3.5,mb,,,,1.3,us,usp00028mz,2014-11-07T00:35:37.121Z,Queensland, Australia,earthquake,,,,1,reviewed,us,us
1983-05-18T00:36:11.110Z,1983-05-18,1983,05,1983-05,-25.787,137.429,33,4.5,mb,,,,1.2,us,usp0001vf2,2014-11-07T00:33:10.860Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1983-04-08T19:33:13.670Z,1983-04-08,1983,04,1983-04,-29.615,142.15,33,4.9,mb,,,,1.4,us,usp0001u9p,2020-04-16T20:05:05.530Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1982-11-26T20:44:51.990Z,1982-11-26,1982,11,1982-11,-33.854,147.159,33,3.4,mb,,,,1.1,us,usp0001r4h,2014-11-07T00:32:14.141Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1982-11-26T00:11:16.390Z,1982-11-26,1982,11,1982-11,-33.876,147.133,33,4.2,mb,,,,0.9,us,usp0001r3z,2014-11-07T00:32:14.036Z,New South Wales, Australia,earthquake,,,,2,reviewed,us,us
1981-10-11T09:26:34.880Z,1981-10-11,1981,10,1981-10,-29.657,151.83,33,3.3,mb,,,,1.8,us,usp0001gdb,2014-11-07T00:30:13.289Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
